Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Corda Rápida 1.3 HYPER",5549110,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`6"" (168cm) = 8´6""
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66025",0,5393725,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---8-6--69077700","","",""
"A","Corda Rápida 1.3 HYPER",5549116,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`6"" (168cm) = 8´6""
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66027",0,5393725,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---8-6--36895388","","",""
"A","Corda Rápida 1.3 HYPER",5549134,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66016",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--35825747","","",""
"A","Corda Rápida 1.3 HYPER",5549136,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","50",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--50642031","","",""
"A","Corda Rápida 1.3 HYPER",5549138,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66026",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--47448367","","",""
"A","Corda Rápida 1.3 HYPER",5549142,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,2,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","7",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--72808474","","",""
"A","Corda Rápida 1.3 HYPER",5549144,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66020",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--21780032","","",""
"A","Corda Rápida 1.3 HYPER",5549145,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 9´
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66025",0,5372062,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--49898928","","",""
"A","Corda Rápida 1.3 HYPER",5549150,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

6`2"" (188cm) = 9´2""","",False,5,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","7",0,5375262,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9-2--58427066","","",""
"A","Corda Rápida 1.3 HYPER",5549157,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66020",0,5375262,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9-2--49592227","","",""
"A","Corda Rápida 1.3 HYPER",5549158,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66022",0,5375262,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9-2--31805057","","",""
"A","Corda Rápida 1.3 HYPER",5549160,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

6`2"" (188cm) = 9´2""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","50",0,5375262,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9-2--41112918","","",""
"A","Corda Rápida 1.3 HYPER",5549163,"","",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

6`2"" (188cm) = 9´2""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66016",0,5375262,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9-2--31754703","","",""
"A","Corda Rápida 1.3 HYPER",5549172,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66019",0,5393202,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--4--34115237","","",""
"A","Corda Rápida 1.3 HYPER",5549173,"","",200,"","","",False,4,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66016",0,5393202,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--4--92347353","","",""
"A","Corda Rápida 1.3 HYPER",5549175,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","63877",0,5393202,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--4--43156070","","",""
"A","Corda Rápida 1.3 HYPER",5549176,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","66018",0,5393202,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--4--65050906","","",""
"A","Corda Rápida 1.3 HYPER",5549178,"","",200,"","","",False,0,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","50",0,5393202,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---9--4--4639835","","",""
"A","Corda Rápida 1.3 HYPER",5594612,"","",200,"","","",False,19,0,True,0,0,130,0,0,0,,,False,False,"","","","","","","","","","7",0,5393725,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---8-6--25628299","","",""
"A","Corda Rápida 1.3 HYPER",5785507,"","Corda Rápida  / 7´10""",200,"Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. Superfícies ideais são pisos ginás","","",False,1,0,True,0,0,130,0,0,0,,,False,False,"bebe_peq.jpg","bebe_med.jpg","bebe_gra.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida----7-10--94399660","","",""
"A","Corda Rápida 1.3 HYPER",5390293,"","Corda Rápida  / 8´0""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`2"" (157cm) = 8´0""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal326.JPG","detalhe326.JPG","ampliada326.JPG","","","","","","","62925,66014,66016,50",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","laranja---8-0--47552127","","",""
"A","Corda Rápida 1.3 HYPER",5809081,"","Corda Rápida  / 8´10""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.","",False,1,0,True,0,0,130,0,0,0,,,False,False,"c1.jpg","c2.jpg","c3.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida----8-10--98452395","","",""
"A","Corda Rápida 1.3 HYPER",5785521,"","Corda Rápida  / 9'0""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. Superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.
","",False,1,0,True,0,0,130,0,0,0,,,False,False,"xo_peq.jpg","xo_med.jpg","xo_gra.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida----90--95310610","","",""
"A","Corda Rápida 1.3 HYPER",5389222,"","Corda Rápida / 8´2""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`4"" (163cm) = 8´2""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal323.JPG","detalhe323.JPG","ampliada323.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","preto---8-2--93581789","","",""
"A","Corda Rápida 1.3 HYPER",5372738,"","Corda Rápida / 8´4""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`5"" (165cm) = 8´4""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal228.JPG","detalhe228.JPG","ampliada228.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","rosa-de-neon---8-4--51534671","","",""
"A","Corda Rápida 1.3 HYPER",5393725,"","Corda Rápida / 8´6""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`6"" (168cm) = 8´6""
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal339.JPG","detalhe339.JPG","ampliada339.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","verde-de-neon---8-6--70866030","","",""
"A","Corda Rápida 1.3 HYPER",5594640,"","Corda Rápida / 8´8""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento","",False,0,0,True,0,0,130,0,0,0,,,False,False,"pp.jpg","mm.jpg","gg.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---8-8--61793154","","",""
"A","Corda Rápida 1.3 HYPER",5393202,"","Corda Rápida / 9' 4""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

6`4"" (193cm) = 9´4""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal330.JPG","detalhe330.JPG","ampliada330.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","branco---7--10--45695132","","",""
"A","Corda Rápida 1.3 HYPER",5372062,"","Corda Rápida / 9´",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

5`10"" (178cm) = 8´10""
","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal221.JPG","detalhe221.JPG","ampliada221.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Corda Rápida 1.3 HYPER",5375262,"","Corda Rápida / 9´2""",200,"","Para um melhor desempenho e para prolongar a vida de sua corda de salto Rx, evitar o uso no concreto, asfalto, terra, cascalho ou qualquer outra superfície abrasiva. superfícies ideais são pisos ginásio, revestidos de borracha / piso emaranhadas, ou esteiras de PVC. Sugerimos também corredores de tapete de vinil.

Salvar as abraçadeiras de plástico que vieram com o sua corda Rx e depois de cada uso, embrulhe a corda Rx em um círculo de 12 a 15 cm.

Nunca dobre, nunca deixe torcida e nunca de um nó. Se o fizer, irá reduzir drasticamente a sua eficiência e tempo de vida.

CUIDADOS DE INSTRUÇÕES - A melhor maneira de armazenar sua corda Rx é deixar um punho no chão e enrolá-lo como uma mangueira de jardim. Um diâmetro de 12 a 15 cm é o tamanho recomendado para enrolar.

Altura = comprimento 

6`2"" (188cm) = 9´2""","",False,0,0,True,0,0,130,0,0,0,,,False,False,"principal240.JPG","detalhe240.JPG","ampliada240.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","trans-laranja---9-2--70895022","","",""
"A","EVENTOS",5627452,"","BOX to Business Jason Khalipa",0,"A equipe da Progenex lamenta o ocorrido e estamos entrando em contato com todos os inscritos para poder instruir você, cliente, como proceder.

contato@bearcosports.com
telefone: (11) 3062 - 7686
","Olá a todos,

Primeiro, quero agradecer do fundo do meu coração por se inscrever para participar de nossas palestras e eventos programados do Box to Business. Ir para o Brasil é algo que vinha esperando por um bom tempo. 

Desde que minha filha foi diagnosticada com leucemia 21 de janeiro de 2016, a vida é um pouco diferente e muitas vezes imprevisível e este é um daqueles momentos. Ela está atualmente no hospital desde  19 de abril e não temos ideia de quando seremos liberados. Devido a esta situação, eu estou impossibilitado de sair do país.

Peço desculpas por qualquer inconveniente que isso tenha causado. Espero que vocês possam entender a importância de eu estar com minha filha no  hospital neste momento.

Att, Jason Khalipa

A equipe da Progenex lamenta o ocorrido e estamos entrando em contato com todos os inscritos para poder instruir você, cliente, como proceder.
","",False,1,0,True,0,0,0,0,0,0,,,False,False,"Jason-2.jpg","","","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","box-to-business-jaso-khalipa-52531069","","",""
"A","INVICTUS APPAREL",5279961,"","",0,"","","",False,1,0,True,0,0,280,0,0,0,,,False,False,"","","","129630","","","","","","",0,5259495,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","moletom-grow-strong-masculino-55060977","","",""
"A","INVICTUS APPAREL",5259495,"","Moletom Grow Strong Masculino",0,"","O tecido é macio por dentro, confortável e quente. 
O logotipo Invictus é impresso para baixo da manga direita e a frase é impresso na parte de trás.
Há um zíper resistente e os bolsos na parte da frente fazem deste moletom, perfeito para tudo.
A Dimensão é a dos homens / unisex e os tamanhos menores se encaixam mulheres.
","",False,1,0,True,0,0,280,0,0,0,,,False,False,"principal62.JPG","detalhe62.JPG","ampliada62.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","moletom-grow-strong-masculino-60297793","","",""
